listing_id,price,nbhood_full,State
4052514,149,Brooklyn, Windsor Terrace
4053287,125,Manhattan, Roosevelt Island
4053471,65,Brooklyn, Greenpoint
4053517,174,Brooklyn, Greenpoint
4053564,89,Brooklyn, Bedford-Stuyvesant
4053597,150,Brooklyn, South Slope
4054450,383,Manhattan, Hell's Kitchen
4057361,76,Queens, Long Island City
4058949,45,Manhattan, East Harlem
4059620,199,Manhattan, SoHo
4060446,99,Manhattan, Inwood
4060526,39,Brooklyn, Sunset Park
4063357,130,Brooklyn, Bedford-Stuyvesant
4066224,200,Brooklyn, Williamsburg
4068216,105,Manhattan, Upper East Side
4069681,75,Brooklyn, Greenpoint
4070025,250,Brooklyn, DUMBO
4071007,120,Manhattan, SoHo
4074248,100,Brooklyn, Williamsburg
4077090,225,Brooklyn, South Slope
4077460,215,Brooklyn, Bedford-Stuyvesant
4081707,300,Brooklyn, Red Hook
4081800,130,Manhattan, Harlem
4081926,110,Queens, Springfield Gardens
4082062,75,Bronx, Eastchester
4082357,36,Brooklyn, Greenpoint
4088506,160,Brooklyn, Williamsburg
4089102,152,Brooklyn, Bedford-Stuyvesant
4089189,145,Brooklyn, Clinton Hill
4089492,120,Brooklyn, Bushwick
4089915,84,Brooklyn, Bushwick
4092826,180,Queens, Forest Hills
4093399,68,Bronx, Eastchester
4096470,155,Brooklyn, Bedford-Stuyvesant
4097284,75,Brooklyn, Canarsie
4098271,72,Manhattan, Lower East Side
4098814,52,Brooklyn, Bedford-Stuyvesant
4102208,125,Brooklyn, Carroll Gardens
4103623,58,Brooklyn, Windsor Terrace
4103970,100,Brooklyn, Greenpoint
4108547,65,Manhattan, East Village
4109246,40,Brooklyn, Bushwick
4109420,110,Queens, Astoria
4110645,85,Brooklyn, Bay Ridge
4115327,158,Brooklyn, South Slope
4119763,51,Bronx, Norwood
4120122,65,Brooklyn, Williamsburg
4121363,75,Manhattan, East Harlem
4126676,145,Manhattan, Hell's Kitchen
4128337,125,Brooklyn, Bedford-Stuyvesant
4128428,175,Manhattan, Murray Hill
4129195,175,Manhattan, Chelsea
4129365,109,Brooklyn, Flatbush
4129487,67,Brooklyn, Bedford-Stuyvesant
4129513,57,Brooklyn, Bedford-Stuyvesant
4129541,77,Brooklyn, Bedford-Stuyvesant
4129909,80,Brooklyn, Bedford-Stuyvesant
4132116,120,Brooklyn, Flatbush
4134035,140,Brooklyn, Downtown Brooklyn
4135876,70,Manhattan, Harlem
4136596,200,Manhattan, Lower East Side
4137415,37,Brooklyn, Bushwick
4137680,419,Manhattan, Upper West Side
4137789,180,Brooklyn, Windsor Terrace
4137979,125,Brooklyn, Greenpoint
4140776,65,Queens, Forest Hills
4144849,115,Manhattan, Chelsea
4148088,135,Manhattan, Harlem
4148280,50,Brooklyn, Prospect-Lefferts Gardens
4150932,71,Brooklyn, Prospect Heights
4152752,103,Manhattan, Hell's Kitchen
4155099,225,Brooklyn, Canarsie
4156015,99,Manhattan, East Harlem
4157451,90,Manhattan, Upper East Side
4160934,75,Brooklyn, Crown Heights
4161127,170,Brooklyn, Windsor Terrace
4162292,150,Brooklyn, Flatbush
4162519,30,Brooklyn, Flatbush
4163781,99,Brooklyn, Williamsburg
4168812,115,Brooklyn, Bedford-Stuyvesant
4169094,90,Queens, Ditmars Steinway
4170460,65,Brooklyn, Bedford-Stuyvesant
4170796,131,Manhattan, Harlem
4171406,55,Brooklyn, Williamsburg
4171692,70,Brooklyn, Crown Heights
4178152,77,Brooklyn, Crown Heights
4178851,380,Brooklyn, Williamsburg
4180643,150,Manhattan, Lower East Side
4182262,199,Brooklyn, Bedford-Stuyvesant
4182568,150,Brooklyn, Williamsburg
4183424,145,Manhattan, West Village
4183801,120,Brooklyn, Bedford-Stuyvesant
4183989,86,Manhattan, Harlem
4187387,139,Manhattan, Upper East Side
4188351,116,Brooklyn, Bedford-Stuyvesant
4188807,72,Brooklyn, Prospect-Lefferts Gardens
4192400,72,Brooklyn, Bushwick
4195677,80,Queens, Sunnyside
4197760,92,Manhattan, Upper East Side
4199782,135,Brooklyn, South Slope
4204083,129,Brooklyn, Bedford-Stuyvesant
4206034,99,Staten Island, Tompkinsville
4208547,73,Brooklyn, Crown Heights
4211510,50,Queens, Ditmars Steinway
4215595,40,Manhattan, Lower East Side
4216813,200,Brooklyn, Greenpoint
4217758,98,Queens, Ridgewood
4218034,199,Brooklyn, Bedford-Stuyvesant
4218098,110,Manhattan, Harlem
4218129,59,Brooklyn, Bedford-Stuyvesant
4219851,95,Brooklyn, Bushwick
4220151,159,Manhattan, Chelsea
4224091,195,Brooklyn, Boerum Hill
4225569,96,Queens, Astoria
4226098,88,Manhattan, Upper West Side
4227141,35,Brooklyn, Bedford-Stuyvesant
4227161,1050,Brooklyn, Bedford-Stuyvesant
4227207,175,Brooklyn, South Slope
4227554,195,Queens, Woodside
4232255,49,Brooklyn, Bay Ridge
4233025,150,Brooklyn, Williamsburg
4235620,100,Queens, Flushing
4240861,80,Brooklyn, Bushwick
4241028,89,Queens, Jamaica
4241486,280,Manhattan, East Village
4244242,70,Brooklyn, Bedford-Stuyvesant
4244528,80,Brooklyn, Williamsburg
4249131,96,Manhattan, East Village
4249342,98,Manhattan, Financial District
4250746,140,Brooklyn, Bushwick
4256091,175,Manhattan, West Village
4257889,89,Manhattan, Morningside Heights
4258867,178,Brooklyn, Fort Greene
4259427,210,Brooklyn, Crown Heights
4260964,150,Manhattan, Harlem
4261214,149,Manhattan, Harlem
4263624,106,Brooklyn, Crown Heights
4263802,165,Brooklyn, Fort Greene
4265471,30,Brooklyn, Bedford-Stuyvesant
4268286,100,Manhattan, East Harlem
4270683,110,Queens, Astoria
4271119,112,Manhattan, Upper West Side
4271877,69,Brooklyn, Bedford-Stuyvesant
4274462,49,Queens, Ridgewood
4274595,200,Manhattan, East Harlem
4276532,1000,Manhattan, Harlem
4276762,310,Manhattan, Harlem
4277724,195,Brooklyn, Williamsburg
4277980,110,Brooklyn, Crown Heights
4278084,75,Manhattan, Midtown
4278389,45,Bronx, Clason Point
4278568,165,Manhattan, Lower East Side
4279260,150,Queens, Ridgewood
4279550,180,Manhattan, Lower East Side
4280053,80,Brooklyn, Bedford-Stuyvesant
4282178,53,Brooklyn, Bedford-Stuyvesant
4282998,200,Manhattan, Kips Bay
4284031,160,Manhattan, Chelsea
4285876,140,Manhattan, Lower East Side
4286662,190,Manhattan, Greenwich Village
4287589,125,Brooklyn, Sunset Park
4288276,145,Manhattan, Upper East Side
4291200,95,Queens, Forest Hills
4293935,99,Brooklyn, Crown Heights
4294546,130,Brooklyn, Greenpoint
4295542,240,Brooklyn, Brooklyn Heights
4296126,259,Manhattan, Hell's Kitchen
4296291,75,Manhattan, East Harlem
4296710,37,Bronx, Kingsbridge
4296956,210,Brooklyn, Canarsie
4297952,199,Manhattan, Chelsea
4299536,189,Brooklyn, Clinton Hill
4302293,58,Queens, Long Island City
4303600,60,Brooklyn, Bedford-Stuyvesant
4303825,190,Queens, Long Island City
4305170,139,Brooklyn, Clinton Hill
4308612,125,Manhattan, Hell's Kitchen
4308633,94,Brooklyn, Williamsburg
4308798,100,Manhattan, Upper East Side
4308991,149,Manhattan, East Village
4309079,128,Manhattan, East Village
4309648,160,Brooklyn, Bedford-Stuyvesant
4310501,110,Manhattan, East Village
4311648,285,Brooklyn, Williamsburg
4318364,650,Manhattan, Chelsea
4320934,133,Manhattan, Harlem
4325329,200,Manhattan, Upper West Side
4333204,94,Manhattan, Harlem
4334446,120,Brooklyn, South Slope
4338548,102,Brooklyn, Bedford-Stuyvesant
4339188,85,Brooklyn, Bedford-Stuyvesant
4339202,70,Queens, Astoria
4341158,100,Brooklyn, East Flatbush
4343312,57,Manhattan, Harlem
4343401,39,Brooklyn, Crown Heights
4343956,107,Manhattan, Morningside Heights
4350120,137,Brooklyn, Greenpoint
4352537,64,Manhattan, Gramercy
4354764,90,Brooklyn, Canarsie
4356396,146,Manhattan, Upper East Side
4357892,189,Queens, Bay Terrace
4358291,985,Brooklyn, Park Slope
4359718,140,Brooklyn, Bushwick
4359756,97,Queens, Long Island City
4362570,220,Brooklyn, Park Slope
4365276,170,Brooklyn, Williamsburg
4365756,110,Brooklyn, Bedford-Stuyvesant
4365765,55,Brooklyn, East Flatbush
4365833,150,Brooklyn, Williamsburg
4377337,120,Manhattan, East Harlem
4377929,198,Manhattan, East Village
4378816,60,Brooklyn, Bushwick
4378951,170,Brooklyn, Bedford-Stuyvesant
4384181,83,Brooklyn, Bedford-Stuyvesant
4386513,230,Manhattan, East Village
4386598,180,Manhattan, Lower East Side
4387007,110,Queens, Belle Harbor
4387152,160,Brooklyn, Williamsburg
4392596,75,Queens, Ditmars Steinway
4396142,160,Queens, Long Island City
4396299,39,Brooklyn, Brownsville
4396939,89,Manhattan, Hell's Kitchen
4397455,85,Brooklyn, Canarsie
4399721,50,Brooklyn, Crown Heights
4401013,229,Brooklyn, Bedford-Stuyvesant
4402117,149,Queens, Kew Gardens Hills
4403928,56,Queens, Ridgewood
4404544,75,Brooklyn, Bushwick
4405156,115,Manhattan, East Harlem
4405874,90,Brooklyn, Prospect-Lefferts Gardens
4407787,109,Manhattan, Lower East Side
4407790,49,Bronx, Allerton
4408381,100,Brooklyn, East Flatbush
4410626,245,Brooklyn, Red Hook
4412533,79,Manhattan, East Harlem
4423650,97,Manhattan, Upper West Side
4424261,200,Manhattan, Upper West Side
4424511,160,Brooklyn, Park Slope
4426780,90,Manhattan, Harlem
4427442,290,Manhattan, Washington Heights
4428854,55,Brooklyn, Greenpoint
4429337,120,Brooklyn, Williamsburg
4430747,103,Brooklyn, Bedford-Stuyvesant
4430808,64,Queens, Jamaica Estates
4431247,70,Manhattan, Chelsea
4436944,150,Brooklyn, Crown Heights
4437053,105,Manhattan, Nolita
4438029,360,Manhattan, Chelsea
4438223,165,Manhattan, Harlem
4439602,100,Manhattan, East Village
4439839,129,Brooklyn, Bedford-Stuyvesant
4440020,229,Manhattan, Harlem
4440751,99,Manhattan, Lower East Side
4449058,180,Manhattan, Harlem
4449559,105,Bronx, Concourse
4452723,90,Queens, Richmond Hill
4453484,250,Brooklyn, Williamsburg
4454122,115,Manhattan, Harlem
4455094,159,Manhattan, West Village
4455301,110,Brooklyn, Clinton Hill
4456312,57,Bronx, Kingsbridge
4457556,92,Manhattan, East Harlem
4462008,47,Bronx, Allerton
4467771,345,Manhattan, Chelsea
4469264,80,Brooklyn, Williamsburg
4469650,300,Manhattan, Harlem
4471513,699,Manhattan, Theater District
4472904,25,Bronx, Van Nest
4472978,195,Manhattan, Hell's Kitchen
4473156,165,Manhattan, East Harlem
4475128,65,Manhattan, East Harlem
4476945,149,Manhattan, Harlem
4479632,495,Manhattan, SoHo
4480793,125,Brooklyn, Bedford-Stuyvesant
4481427,95,Queens, Ridgewood
4481474,135,Brooklyn, Bedford-Stuyvesant
4483117,69,Manhattan, Upper East Side
4483672,71,Manhattan, Harlem
4490268,139,Brooklyn, Bushwick
4492303,199,Manhattan, Upper West Side
4498927,300,Manhattan, Harlem
4499097,130,Manhattan, Upper West Side
4502545,275,Manhattan, Upper East Side
4503472,163,Brooklyn, Park Slope
4504049,55,Bronx, Williamsbridge
4509500,150,Manhattan, Chelsea
4512045,148,Manhattan, Upper West Side
4512093,299,Manhattan, Upper West Side
4514042,80,Brooklyn, Bushwick
4516766,68,Brooklyn, Bedford-Stuyvesant
4516939,72,Brooklyn, Bedford-Stuyvesant
4517117,97,Manhattan, Harlem
4517177,170,Queens, Long Island City
4520113,120,Manhattan, Lower East Side
4523324,200,Manhattan, East Village
4530154,53,Brooklyn, South Slope
4532913,45,Brooklyn, Williamsburg
4533010,80,Manhattan, Washington Heights
4537297,40,Queens, Rego Park
4538019,39,Brooklyn, Brownsville
4538274,100,Queens, Astoria
4539520,167,Brooklyn, Crown Heights
4541102,109,Brooklyn, East Flatbush
4545882,220,Manhattan, Upper East Side
4545999,45,Brooklyn, Crown Heights
4546034,75,Manhattan, Washington Heights
4547273,120,Manhattan, Upper West Side
4549555,55,Manhattan, Upper West Side
4549930,150,Manhattan, Upper East Side
4550041,65,Queens, East Elmhurst
4550494,150,Queens, Ditmars Steinway
4550557,65,Queens, East Elmhurst
4550602,75,Brooklyn, Crown Heights
4550747,85,Brooklyn, Crown Heights
4553528,58,Brooklyn, Williamsburg
4553721,90,Brooklyn, Williamsburg
4556564,69,Manhattan, Harlem
4557206,125,Queens, Astoria
4557370,90,Manhattan, Inwood
4559096,125,Manhattan, Hell's Kitchen
4563401,215,Manhattan, Hell's Kitchen
4564695,89,Manhattan, Lower East Side
4566989,98,Queens, Astoria
4567518,160,Manhattan, Morningside Heights
4567765,299,Manhattan, East Village
4573728,239,Manhattan, Lower East Side
4573897,76,Manhattan, Inwood
4575364,50,Brooklyn, Cypress Hills
4576206,250,Brooklyn, Prospect Heights
4582684,150,Brooklyn, Fort Greene
4582781,220,Brooklyn, Williamsburg
4585734,260,Manhattan, East Harlem
4586448,1500,Manhattan, East Village
4586880,50,Brooklyn, Bedford-Stuyvesant
4589819,110,Brooklyn, Fort Greene
4593609,150,Manhattan, Hell's Kitchen
4593770,100,Queens, Jackson Heights
4593939,69,Brooklyn, Bedford-Stuyvesant
4594389,110,Manhattan, Upper East Side
4596378,44,Queens, East Elmhurst
4598265,155,Manhattan, Harlem
4600556,300,Manhattan, Upper East Side
4603012,149,Brooklyn, Greenpoint
4604991,75,Brooklyn, Bedford-Stuyvesant
4605840,100,Brooklyn, Bedford-Stuyvesant
4606017,129,Manhattan, Upper West Side
4607923,55,Brooklyn, Sunset Park
4614091,172,Brooklyn, Sunset Park
4614838,272,Manhattan, Hell's Kitchen
4615631,85,Manhattan, Harlem
4621213,260,Manhattan, Upper West Side
4621713,185,Manhattan, Gramercy
4621923,126,Brooklyn, Prospect Heights
4622869,399,Manhattan, Chinatown
4623635,225,Brooklyn, Fort Greene
4623771,147,Manhattan, East Harlem
4624521,90,Manhattan, Financial District
4628603,180,Brooklyn, Williamsburg
4629211,122,Brooklyn, Bushwick
4629359,105,Manhattan, Harlem
4632542,107,Manhattan, Harlem
4637014,119,Queens, Flushing
4637053,150,Queens, Astoria
4637146,115,Brooklyn, Bedford-Stuyvesant
4638967,84,Manhattan, Harlem
4639015,129,Manhattan, Hell's Kitchen
4640515,65,Manhattan, Harlem
4641291,99,Queens, Bellerose
4642913,120,Brooklyn, Windsor Terrace
4643295,140,Manhattan, Chinatown
4644632,130,Brooklyn, Bedford-Stuyvesant
4644669,325,Manhattan, Upper East Side
4645170,89,Manhattan, Hell's Kitchen
4645319,69,Brooklyn, East New York
4645824,40,Brooklyn, Prospect-Lefferts Gardens
4649468,160,Manhattan, Upper East Side
4650123,109,Manhattan, Lower East Side
4651354,189,Manhattan, Chinatown
4651486,125,Brooklyn, Prospect-Lefferts Gardens
4656361,80,Manhattan, Washington Heights
4659046,230,Manhattan, East Village
4659285,450,Manhattan, Harlem
4660022,895,Manhattan, SoHo
4661135,70,Brooklyn, Fort Greene
4661662,70,Manhattan, Harlem
4662784,140,Brooklyn, Crown Heights
4666584,275,Manhattan, Harlem
4667046,195,Queens, Astoria
4667148,125,Manhattan, West Village
4668252,99,Manhattan, Upper East Side
4671824,60,Bronx, Highbridge
4672445,199,Manhattan, West Village
4678568,65,Brooklyn, Crown Heights
4681193,105,Queens, Jackson Heights
4681219,70,Manhattan, Harlem
4686821,112,Manhattan, Upper East Side
4694480,250,Brooklyn, Cobble Hill
4694622,75,Brooklyn, Bushwick
4694625,250,Manhattan, Lower East Side
4700894,200,Manhattan, East Harlem
4701425,120,Manhattan, East Village
4701749,50,Brooklyn, Flatbush
4701802,190,Brooklyn, Boerum Hill
4705670,70,Queens, Astoria
4708314,120,Brooklyn, Williamsburg
4711070,105,Queens, Sunnyside
4714854,99,Manhattan, Upper East Side
4715740,120,Manhattan, Harlem
4717296,150,Queens, Long Island City
4717440,170,Manhattan, Chinatown
4718436,525,Brooklyn, Williamsburg
4720086,125,Manhattan, Harlem
4720460,150,Manhattan, Upper West Side
4725251,93,Manhattan, Upper West Side
4725852,100,Brooklyn, Williamsburg
4727731,250,Brooklyn, Williamsburg
4727889,130,Manhattan, Midtown
4728136,37,Brooklyn, Sunset Park
4730371,33,Brooklyn, Bushwick
4738429,110,Bronx, Clason Point
4742068,93,Brooklyn, Bensonhurst
4742102,375,Queens, Fresh Meadows
4742842,100,Manhattan, Harlem
4743840,258,Manhattan, West Village
4744487,118,Brooklyn, Williamsburg
4745879,145,Manhattan, West Village
4747624,155,Manhattan, Two Bridges
4750486,75,Manhattan, East Harlem
4753639,90,Manhattan, Harlem
4756297,199,Manhattan, Gramercy
4756551,89,Brooklyn, Prospect-Lefferts Gardens
4756578,298,Brooklyn, Williamsburg
4759361,70,Manhattan, Washington Heights
4759680,63,Brooklyn, Red Hook
4759906,200,Manhattan, Upper East Side
4760076,220,Manhattan, Midtown
4760085,95,Brooklyn, Park Slope
4760107,127,Brooklyn, Boerum Hill
4766284,73,Manhattan, East Harlem
4766618,52,Manhattan, East Harlem
4767748,107,Queens, Ditmars Steinway
4772857,49,Queens, Ditmars Steinway
4772987,50,Queens, Ditmars Steinway
4774041,129,Brooklyn, Bay Ridge
4774190,198,Manhattan, Gramercy
4774496,185,Manhattan, Upper East Side
4776045,65,Brooklyn, Bedford-Stuyvesant
4776065,49,Manhattan, Hell's Kitchen
4777236,70,Queens, Rego Park
4777269,250,Manhattan, Upper West Side
4781700,65,Manhattan, Hell's Kitchen
4782569,81,Brooklyn, Borough Park
4783057,100,Brooklyn, Bushwick
4783437,75,Brooklyn, Williamsburg
4783809,175,Brooklyn, Fort Greene
4784741,125,Manhattan, East Village
4786675,148,Brooklyn, Williamsburg
4787527,59,Manhattan, East Harlem
4790969,50,Brooklyn, Prospect-Lefferts Gardens
4792342,105,Manhattan, Harlem
4792430,75,Brooklyn, Clinton Hill
4792529,130,Queens, Rockaway Beach
4792705,149,Brooklyn, Bedford-Stuyvesant
4795390,43,Bronx, Williamsbridge
4795485,145,Brooklyn, Gowanus
4795857,85,Manhattan, Washington Heights
4799839,175,Manhattan, Hell's Kitchen
4800921,600,Brooklyn, Williamsburg
4803750,80,Manhattan, Harlem
4804228,149,Manhattan, Upper West Side
4807244,195,Brooklyn, Windsor Terrace
4808505,50,Queens, East Elmhurst
4808745,85,Manhattan, Midtown
4813140,320,Brooklyn, Bushwick
4813781,85,Manhattan, Upper West Side
4813832,79,Brooklyn, Prospect Heights
4814810,54,Brooklyn, Crown Heights
4815028,129,Manhattan, Upper West Side
4815886,254,Brooklyn, South Slope
4820897,85,Brooklyn, Fort Greene
4822181,99,Manhattan, Upper East Side
4823105,40,Manhattan, Washington Heights
4823386,165,Queens, Elmhurst
4823529,35,Manhattan, Upper West Side
4824310,100,Brooklyn, Williamsburg
4824521,169,Manhattan, Upper East Side
4828336,130,Brooklyn, Bedford-Stuyvesant
4830494,99,Manhattan, Harlem
4830799,99,Brooklyn, Red Hook
4832126,73,Brooklyn, Williamsburg
4833671,80,Manhattan, Harlem
4837865,85,Manhattan, Upper West Side
4839932,124,Queens, Astoria
4846449,81,Manhattan, East Harlem
4846754,60,Brooklyn, Bedford-Stuyvesant
4853365,70,Brooklyn, Crown Heights
4853647,99,Queens, Ozone Park
4855004,90,Manhattan, Upper West Side
4859903,255,Manhattan, Upper West Side
4860430,90,Manhattan, Upper West Side
4860650,150,Brooklyn, South Slope
4860876,295,Brooklyn, Williamsburg
4863419,188,Brooklyn, Bedford-Stuyvesant
4865454,45,Queens, Elmhurst
4866426,80,Brooklyn, Boerum Hill
4866620,94,Manhattan, Upper East Side
4866867,70,Brooklyn, Sunset Park
4866875,150,Brooklyn, Greenpoint
4867016,70,Brooklyn, Bedford-Stuyvesant
4868571,150,Manhattan, Nolita
4869988,105,Manhattan, East Harlem
4873690,82,Queens, Long Island City
4877884,145,Brooklyn, Bedford-Stuyvesant
4880277,100,Manhattan, Lower East Side
4880542,190,Brooklyn, Williamsburg
4881420,159,Manhattan, West Village
4885595,99,Queens, Astoria
4885673,120,Manhattan, Greenwich Village
4887250,95,Queens, Long Island City
